21.103882 0.960945
21.124695 0.965350
21.145508 0.969316
21.166382 0.972119
21.187195 0.974256
21.208008 0.977595
21.228882 0.981619
21.249695 0.987908
21.270508 0.988819
21.291382 0.994310
21.312195 0.997897
21.333008 1.002839
21.353882 1.005277
21.374695 1.010891
21.395508 1.017497
21.416382 1.020814
21.437195 1.026423
21.458008 1.031678
21.478882 1.035137
21.499695 1.042370
21.520508 1.047926
21.541382 1.048228
21.562195 1.054395
21.583008 1.058045
21.603882 1.063305
21.624695 1.067664
21.645508 1.071733
21.666382 1.074884
21.687195 1.079155
21.708008 1.082567
21.728882 1.087380
21.749695 1.090136
